image,title,rating,description,ingredients,total time
https://pinchofyum.com/wp-content/uploads/Orzo-Chicken-Salad-Recipe-183x183.jpg,Zippy Orzo Summer Salad,4.3,"Orzo Summer Salad! With chicken and orzo, loaded with fresh veggies, and finished with a zippy lemon dressing and goat cheese.",cucumb crumbl goat chees babi spinach rotisseri chicken garlic green onion orzo dill sweet corn lemon juic,25 minutes
https://pinchofyum.com/wp-content/uploads/Chia-Overnight-Oats-Recipe-183x183.jpg,Berry Chia Overnight Oats,4.2,"Chia Overnight Oats made with chia, oats, and almond milk. So easy and perfect for a quick healthy breakfast on the go! YUM!",berri choic mapl syrup sweeten chia seed quaker oat roll oat berri yogurt,10 minutes
https://pinchofyum.com/wp-content/uploads/Chili-Lime-Fish-Tacos-Recipe-183x183.jpg,Easy Chili Lime Fish Tacos,4.4,"Chili Lime Fish Tacos – these are so easy, it will blow your mind. 5 basic ingredients for the fish, and a quick peach salsa to add some color and flavor.",australi barramundi chili powder peach jalapeo corn tortilla mayo quick sauc red onion juic lime cilantro garlic powder butter avocado,30 minutes
https://pinchofyum.com/wp-content/uploads/Lemon-Chicken-Recipe-183x183.jpg,Honey Lemon Chicken,4.1,"Honey Lemon Chicken – so easy to make with just honey, fresh lemon juice, olive oil, salt, pepper, and chicken. Perfect for easy entertaining!",chicken thigh oregano garlic honey lemon juic,1 hour
https://pinchofyum.com/wp-content/uploads/Watermelon-Smoothie-Recipe-183x183.jpg,World’s Best Watermelon Smoothie,4,"World’s Best Watermelon Smoothie! Featuring 4 simple ingredients -> watermelon, mint, honey, and water. You’re gonna go nuts.",mint andor basil honey sweeten,5 minutes
https://pinchofyum.com/wp-content/uploads/Green-Curry-Scallops-Recipe-183x183.jpg,Green Curry Scallops with Mango Cilantro Salsa,4.3,Green Curry Scallops with Mango Cilantro Salsa! creamy coconut green curry sauce with buttery scallops topped with a mango cilantro salsa.,almond breez almondmilk coconutmilk coconut milk scallop fish sauc brown sugar babi spinach green red onion cilantro mango green curri past,40 minutes
https://pinchofyum.com/wp-content/uploads/Korean-BBQ-Beef-Burritos-Recipe-183x183.jpg,Korean BBQ Burrito,4.4,"Fusion food at its finest! Korean BBQ Beef, rice, kimchi, and yum yum sauce all rolled up in a soft flour tortilla.",ginger flour tortilla garlic brown sugar sriracha mayo sauc kimchi rice pear cilantro soy sauc,3 hours 20 minutes
https://pinchofyum.com/wp-content/uploads/Banh-Mi-Bowls-Recipe-183x183.jpg,Lemongrass Meatball Bowls,4.1,"Lemongrass Meatballs Bowls! A quick and easy meal featuring quinoa or rice topped with quick pickled carrots, herbs, peanuts, and easy lemongrass pork meatballs, all covered with spicy mayo.",rice vinegar cornstarch lemongrass past chili past quinoa garlic brown sugar carrot fish sauc green onion crush peanut cilantro basil mayo mint pork,1 hour 20 minutes
https://pinchofyum.com/wp-content/uploads/Rawmazing-Chocolate-Bars-Recipe-183x183.jpg,Raw Salted Chocolate Snack Bars,4.2,"Salted Chocolate Snack Bars with simple clean ingredients: pecans, oats, dates, cocoa powder, coconut oil, and maple syrup. SO GOOD!",roll oat cocoa powder whole medjool date pecan liquid sweeten agav,25 minutes
https://pinchofyum.com/wp-content/uploads/Detox-Chopped-Salad-Recipe-183x183.jpg,Best Detox Grilled Chopped Salad,4.4,"Glowing Grilled Summer Detox Salad: SUPER healthy meets OMG yummy! with grilled romaine, lime, tomato, cucumber, avocado, corn, shrimp, and cilantro dressing.",cucumb yellow bell pepper tail shrimp lime juic ear sweet corn cilantro avocado dress tomato heart romain lettuc,35 minutes
https://pinchofyum.com/wp-content/uploads/French-Toast-Casserole-Recipe-183x183.jpg,Ricotta Berry French Toast Casserole,4.3,"French Toast Casserole with SUPER EASY 5 minute homemade brioche, ricotta cheese, and berries. No canned biscuits! So delicious!",honey mapl syrup egg whole milk ricotta chees honey flour activ yeast raspberri andor blueberri butter,50 minutes
https://pinchofyum.com/wp-content/uploads/Broccoli-Salad-Recipe-183x183.jpg,Broccoli Salad with Creamy Almond Dressing,4.6,"Healthy Broccoli Salad – non-mayo-based vegan goodness! With purple cabbage, raisins, almonds, green onions, and almond butter dressing.",miso sliver almond almond butter green onion shallot golden raisin broccoli purpl cabbag orang juic,15 minutes
https://pinchofyum.com/wp-content/uploads/Korean-Bowls-Recipe-183x183.jpg,Korean BBQ Yum Yum Rice Bowls,4.4,"Korean BBQ Yum Yum Rice Bowls: easy marinated steak, spicy kimchi, poached egg, rice, and yum yum sauce! SO good and so easy!",sirloin steak ginger sesam seed garlic bosc pear brown sugar mayonnais sugar agav kimchi rice softcook egg sauc soy sauc allpurpos spice butter tomato past scallion,30 minutes
https://pinchofyum.com/wp-content/uploads/Protein-Pancakes-Recipe-183x183.jpg,The Best Protein Pancakes,4.1,"The Best Protein Pancakes! These are super easy with no refined grains or refined sugar. Just oats, banana, and eggs!",bake powder egg white banana egg cinnamon flax scoop protein powder oat,20 minutes
https://pinchofyum.com/wp-content/uploads/Kale-Pasta-Recipe-183x183.jpg,5 Ingredient Creamy Kale Pasta Bowls,4.2,"5 Ingredient Creamy Kale Pasta! This recipe can be made with pasta, kale, garlic, cashews, and almond milk. So easy and delicious!",garlic cashew whatev pasta squeez lemon juic kale almond breez almondmilk unsweeten origin,40 minutes
https://pinchofyum.com/wp-content/uploads/Yum-Yum-Sauce-Recipe-183x183.jpg,5 Minute Yum Yum Sauce,4,"Yum Yum Sauce! just like the sauce from Japanese hibachi restaurants – and it’s SO EASY. Perfect with grilled chicken, steak, veggies, rice bowls, wraps, and more.",mayonnais sugar agav allpurpos spice butter tomato past,5 minutes
https://pinchofyum.com/wp-content/uploads/Mini-Chicken-Meatballs-Recipe-183x183.jpg,Mini Chicken Meatballs with Crispy Potatoes and Romesco,4.3,"Mini Chicken Meatballs – super easy recipe made with chicken, breadcrumbs, Parm, garlic, eggs, salt. Served with crispy potatoes and a 5-minute Romesco sauce!",romesco sauc chimichurri sauc na get realli punchi oregano garlic breadcrumb egg babi golden yukon potato chicken parmesan chees,30 minutes
https://pinchofyum.com/wp-content/uploads/General-Tsos-Cauliflower-Recipe-183x183.jpg,General Tso’s Cauliflower,4.1,General Tso’s Cauliflower – golden brown crispy fried cauliflower tossed in a made-from-scratch savory-sweet sauce. Awesome vegetarian / meatless recipe.,rice vinegar cornstarch bake powder cauliflow chicken veget broth ginger garlic egg sugar flour soy sauc scallion sesam seed tomato past,1 hour
https://pinchofyum.com/wp-content/uploads/Energy-Bites-Recipe-183x183.jpg,Peanut Butter Pretzel Energy Bites,4,"Energy Bites! Easy no-bake recipe with real food like oats, chia seeds, peanut butter, and coconut. Stays soft and yummy for weeks in the fridge!",roll oat chia seed flaxmeal wholesom organ blue agav unsweeten coconut pretzel peanut butter,20 minutes
https://pinchofyum.com/wp-content/uploads/Chili-Sesame-Zoodles-Recipe-183x183.jpg,Spicy Sesame Zoodles with Crispy Tofu,4.5,"Spicy Sesame Zoodles with Crispy Tofu! SUPER easy recipe with familiar ingredients – soy sauce, peanut butter, sesame oil, garlic, zucchini, and tofu. Vegan / Vegetarian",rice vinegar sesam seed scallion ginger chili past garlic tofu zucchini peanut butter sugar soy sauc,25 minutes
https://pinchofyum.com/wp-content/uploads/espresso-brownies-recipe-1-183x183.jpg,6 Ingredient Espresso Brownies,4.2,"6 Ingredient Espresso Brownies! With eggs, sugar, butter, flour, cocoa, and espresso. So simple and so very delicious! YUM!",purpos flour granul sugar unsweeten cocoa powder egg espresso powder,40 minutes
https://pinchofyum.com/wp-content/uploads/Baked-Salmon-Recipe-183x183.jpg,Perfect Baked Salmon with Lentils and Lemon Herb Sauce,4.3,"Perfect Baked Salmon with Lentils, Quinoa, and Lemon Herb Sauce – super healthy, high protein, bakes all in one big easy dish. This stuff is SO DELICIOUS!",green bean veget chicken veget broth parsley garlic red quinoa purpl sauerkraut weird food zone quick squeez honey agav black lentil salmon lemon juic,1 hour 15 minutes
https://pinchofyum.com/wp-content/uploads/Matcha-Latte-Recipe-183x183.jpg,Iced Matcha Green Tea Latte,4.1,"Iced Matcha Green Tea Latte featuring almond milk, matcha powder, and honey or agave. Totally vegan 3-ingredient perfection! ",almond breez almondmilk unsweeten vanilla agav honey matcha green tea powder,5 minutes
https://pinchofyum.com/wp-content/uploads/Healing-Bowl-Recipe-183x183.jpg,"Healing Bowls with Turmeric Sweet Potatoes, Poached Eggs, and Lemon Dressing",4.2,"Healing Bowls: turmeric sweet potatoes, brown rice, red quinoa, arugula, poached egg, lemon dressing.",arugula spinach greensss poach scrambl egg parsley garlic pistachio nut sweet potato turmer veget broth brown rice quinoa agav lemon juic,25 minutes
https://pinchofyum.com/wp-content/uploads/Orange-Brunch-Cake-Recipe-183x183.jpg,Blueberry Orange Brunch Cake with Agave and Pistachios,4.4,Orange Brunch Cake – SUPER YUMMY because it’s made with olive oil and whole oranges! topped with whipped cream and blueberries and you’re in fancy brunch business.,orang bake powder granul sugar wholesom organ blue agav egg whip cream flour blueberri bake soda,1 hour 5 minutes
https://pinchofyum.com/wp-content/uploads/Sweet-Potato-Noodle-Salad-Recipe-183x183.jpg,Chipotle Sweet Potato Noodle Salad with Roasted Corn,4.5,"Chipotle Sweet Potato Noodle Salad with Roasted Corn – SUPER good real food salad with a short ingredient list! Cilantro, sweet potato, roasted corn, pepitas, and a homemade chipotle garlic dressing. vegan / vegetarian.",juic lemon lime garlic ear sweet corn pepita sweet potato green spinach cilantro chipotl pepper agav honey juic orang,15 minutes
https://pinchofyum.com/wp-content/uploads/Greek-Salad-Recipe-183x183.jpg,Lemony Herb-Loaded Chopped Greek Salad,4.3,"Chopped Greek Salad – clean eating with TONS of flavor! cucumbers, tomato, kalamata olives, red onion, mint, parsley, quinoa, and a lemon olive oil drizzle! vegan, vegetarian.",cucumb white bean quinoa red onion tomato herb mint kalamata oliv lemon juic,20 minutes
https://pinchofyum.com/wp-content/uploads/Chicken-Sweet-Potato-Meal-Prep-Bowls-Recipe-183x183.jpg,Spicy Chicken and Sweet Potato Meal Prep Magic Bowls,4,"Spicy Chicken and Sweet Potato Meal Prep Magic! Just chicken, sweet potatoes, broccoli, avocado, and seasonings. 3 big sheet pans + 45 minutes = healthy meals for a week!",season sweet potato broccoli floret boneless skinless chicken breast,45 minutes
https://pinchofyum.com/wp-content/uploads/Gumbo-Recipe-183x183.jpg,The Best Spicy Weekend Gumbo + Brown Rice,4.4,"Spicy Weekend Gumbo – familiar ingredients like garlic, carrots, celery, onion, tomatoes, flour, butter, shrimp // simmered for an hour or two on the weekend to make for awesome meals all week!",chicken veget broth veggi tailoff shrimp hot pepper serrano jalapeo garlic mirepoix milk chicken broth andouil sausag cajun season flour fire roast tomato butter,45 minutes
https://pinchofyum.com/wp-content/uploads/Dynamite-Plant-Power-Sushi-Bowl-Recipe-183x183.jpg,Dynamite Plant Power Sushi Bowls,4.3,"Dynamite Sushi Bowls! just like a dynamite roll, but easier and healthier with tofu, avocado, cucumber, ginger, brown rice, and spicy mayo. Vegetarian / easily made vegan.",rice vinegar cucumb green microgreen sesam seed pickl ginger garlic carrot tofu soy sauc wasabi white brown rice sriracha mayo mayo soy sauc agav avocado,25 minutes
https://pinchofyum.com/wp-content/uploads/Shrimp-Capellini-Pomodoro-TR-183x183.jpg,Garlic Butter Capellini Pomodoro with Shrimp,4.5,"Garlic Butter Capellini Pomodoro with Shrimp – simple prep, easy ingredients: capellini pasta, shrimp, garlic, butter, basil, and fresh tomatoes. Ready in 30 minutes!",tomato cherri tomato chicken veget broth capellini garlic shrimp basil butter parmesan chees,40 minutes
https://pinchofyum.com/wp-content/uploads/Spicy-Thai-Chicken-recipe-183x183.jpg,Spicy Thai Chicken and Quinoa,4.4,"Spicy Thai Chicken and Quinoa, made with chili sauce, agave, lime juice, garlic, cilantro, and peanuts! Sticky, saucy, and delicious.",rice vinegar quinoa garlic brown sugar lime juic thai style chili sauc peanut soy sauc agav honey boneless skinless chicken thigh,55 minutes
https://pinchofyum.com/wp-content/uploads/Spring-Roll-Bowls-Recipe-183x183.jpg,Spring Roll Bowls with Sweet Garlic Lime Sauce,4.5,"Spring Roll Bowls – basil, mint, rice noodles, fish sauce, brown sugar, lime juice, and whatever other protein and veggies you have on hand! Easy to make meatless!",rice vinegar cucumb serrano pepper garlic fish sauc peanut lime juic carrot red bell pepper rice noodl agav brown sugar shrimp basil avocado,45 minutes
https://pinchofyum.com/wp-content/uploads/Life-Changing-Masala-Sauce-Recipe-183x183.jpg,Life-Changing 30 Minute Masala Sauce,4.6,"30 Minute Masala Sauce! made with onions, garlic, turmeric, cumin, chili powder, lemon juice, cilantro, tomatoes, and coconut milk. Perfect sauce for veggie or chicken tikka masala! Vegetarian / Vegan",cumin cayenn pepper ginger chili powder coconut milk garlic garam masala juic lemon pile cilantro stem turmer almond onion,30 minutes
https://pinchofyum.com/wp-content/uploads/Lasagna-Spaghetti-Squash-Recipe-183x183.jpg,Spaghetti Squash Lasagna Boats,4.3,"Spaghetti Squash Lasagna Boats – creamy ricotta, spaghetti squash, garlic kale, Parmesan and mozzarella cheese, and a quick simmer tomato sauce. Easy, healthy, and SO delicious!",glug red wine andor red wine vinegar balsam vinegar skim ricotta chees mozzarella chees chicken veget broth babi kale turkey garlic crush tomato italian season oregano spaghetti squash,1 hour 45 minutes
https://pinchofyum.com/wp-content/uploads/Sofritas-Tortilla-Casserole-Recipe-183x183.jpg,Chipotle Sofritas Tortilla Casserole,4.2,"Chipotle Sofritas Tortilla Casserole – easy recipe made from scratch that makes a perfect freezer meal! sofritas tofu, chipotle enchilada sauce, corn tortillas, and cheese FOR THE WIN! vegetarian.",green sauc tofu cilantro round corn tortilla chees,55 minutes
https://pinchofyum.com/wp-content/uploads/Granola-Bars-Recipe-183x183.jpg,The Best Soft Granola Bars,4.4,"The BEST Soft Granola Bars recipe – made with PB, honey, vanilla, oats, pretzels, peanuts (and any other add-ins you like). So easy and SUPER yummy!",roll oat peanut butter vanilla honey twist pretzel,45 minutes
https://pinchofyum.com/wp-content/uploads/Green-Shakshuka-Recipe-183x183.jpg,Green Shakshuka,4.1,"Creamy Green Shakshuka with Rice – 30 minute recipe made with cilantro, parsley, jalapeño, olive oil, almond milk, eggs, and rice. Breakfast, lunch, OR dinner!",crumbl chees cotija garlic jalapeno pepper pistachio egg full cilantro rice almond milk full parsley cornmeal whisk almond milk squeez lime juic,30 minutes
https://pinchofyum.com/wp-content/uploads/Fish-Taco-Bowls-Recipe-183x183.jpg,Spicy Fish Taco Bowls with Cilantro Lime Slaw,4,"Spicy Fish Taco Bowls with cilantro lime slaw – crispy, fresh, and SO yummy! quinoa, slaw, avocado, and crispy fish!",cayenn pepper avocado cumin chili powder quinoa garlic sour cream juic lime green onion flour cilantro cod white fish purpl green cabbag,50 minutes
https://pinchofyum.com/wp-content/uploads/Breakfast-Enchiladas-Recipe-183x183.jpg,Breakfast Enchiladas with Roasted Poblano Sauce,4.3,"Breakfast Enchiladas – with scrambled eggs, chili potatoes, spicy turkey, cheese, and a homemade roasted poblano sauce. SUPER yummy! Love this recipe for breakfast, brunch, or brinner.",chili powder cumin turkey mexican style chees egg corn flour tortilla poblano sauc potato,45 minutes
